id,title,category,subcategory,content_en,content_hi,content_hng,content_bn,tags,favorite,usageCount,createdAt,updatedAt
resp-132,Account Locked,Account & Technical,Login Issues,"Hi {customer_name}, your account was locked after multiple failed login attempts. Please reset your password or contact support to unlock: {support_link}","नमस्ते {customer_name}, कई असफल लॉगिन के बाद अकाउंट लॉक हो गया। पासवर्ड रीसेट करें या सपोर्ट से अनलॉक कराएँ: {support_link}",Account lock ho gaya. Password reset ya support se unlock: {support_link},অ্যাকাউন্ট লক হয়েছে। পাসওয়ার্ড রিসেট করুন: {support_link},login|locked|security,false,19,2024-09-05T12:00:00Z,2024-09-09T12:00:00Z
resp-133,New Device Login,Account & Technical,Login Issues,"Hi {customer_name}, we detected a login from a new device ({device_info}) at {login_time}. If this was you, ignore this message. If not, please change your password immediately.","नमस्ते {customer_name}, नए डिवाइस ({device_info}) से लॉगिन देखा गया, समय: {login_time}। आप ही थे तो नज़रअंदाज़ करें। नहीं तो पासवर्ड बदलें।","New device ({device_info}) pe login detect. {login_time}. Aap the toh ignore, nahi toh password change karo.",নতুন ডিভাইস থেকে লগইন। আপনি না হলে পাসওয়ার্ড বদলান।,login|new-device|security,true,145,2024-09-10T12:00:00Z,2024-09-10T12:00:00Z
resp-134,Password Reset Link,Account & Technical,Password Reset,"Hi {customer_name}, here's your password reset link: {reset_link}. Valid for 30 minutes. If you didn't request this, please ignore this message.","नमस्ते {customer_name}, पासवर्ड रीसेट लिंक: {reset_link}। 30 मिनट वैध। अनुरोध नहीं किया तो नज़रअंदाज़ करें।",Password reset link: {reset_link}. 30 min valid. Request nahi kiya toh ignore.,পাসওয়ার্ড রিসেট লিংক: {reset_link}। ৩০ মিনিট বৈধ।,password|reset|link,false,22,2024-08-08T12:00:00Z,2024-08-13T12:00:00Z
resp-135,Password Changed,Account & Technical,Password Reset,"Hi {customer_name}, your password was successfully changed at {change_time}. If this wasn't you, please contact support immediately.","नमस्ते {customer_name}, पासवर्ड {change_time} पर सफलतापूर्वक बदला गया। अगर आप नहीं थे तो तुरंत सपोर्ट से संपर्क करें।",Password {change_time} pe change hua. Aap nahi the toh turant support ko contact karo.,পাসওয়ার্ড পরিবর্তিত হয়েছে। আপনি না হলে সাপোর্টে যোগাযোগ করুন।,password|changed|security,false,65,2024-07-22T12:00:00Z,2024-07-25T12:00:00Z
resp-136,Password Reset Reminder,Account & Technical,Password Reset,"Hi {customer_name}, it's been {days} days since you last changed your password. For your account's safety, please consider updating it: {reset_link}","नमस्ते {customer_name}, पासवर्ड बदले {days} दिन हो गए। सुरक्षा के लिए अपडेट करें: {reset_link}",Password {days} din se update nahi. Security ke liye update karo: {reset_link},পাসওয়ার্ড {days} দিন আপডেট হয়নি। আপডেট করুন।,password|reminder|security,false,246,2024-09-08T12:00:00Z,2024-09-12T12:00:00Z
resp-137,Store Setup Welcome,Account & Technical,Store Setup,"Hi {vendor_name}, welcome to {store_name}! Your store dashboard is ready. Let's get you set up: 1) Add your logo, 2) Add products, 3) Configure payment, 4) Launch!","नमस्ते {vendor_name}, {store_name} में स्वागत! डैशबोर्ड तैयार। सेटअप: 1) लोगो, 2) प्रोडक्ट, 3) पेमेंट, 4) लॉन्च!","Welcome {vendor_name}! Dashboard ready. Setup: 1) Logo, 2) Products, 3) Payment, 4) Launch!",স্বাগতম {vendor_name}! ড্যাশবোর্ড প্রস্তুত।,setup|store|vendor,false,153,2024-08-31T12:00:00Z,2024-09-04T12:00:00Z
resp-138,Store Setup Help,Account & Technical,Store Setup,"Hi {vendor_name}, need help setting up your store? I'd recommend starting with our quick setup guide: {guide_link}. Or I can walk you through it — just let me know a convenient time.","नमस्ते {vendor_name}, स्टोर सेटअप में मदद चाहिए? क्विक सेटअप गाइड: {guide_link}। या मैं चलते-चलते समझा सकता हूँ, समय बताएँ।",Setup help chahiye? Quick guide: {guide_link}. Ya main samjha sakta hoon.,স্টোর সেটআপে সাহায্য? গাইড: {guide_link}।,setup|help|vendor,false,163,2024-09-13T12:00:00Z,2024-09-13T12:00:00Z
resp-139,First Product Help,Account & Technical,Store Setup,"Hi {vendor_name}, ready to add your first product? Just go to Products → Add New, upload photos, set price, and you're live! Watch this 2-min video: {video_link}","नमस्ते {vendor_name}, पहला प्रोडक्ट जोड़ने के लिए तैयार? Products → Add New में जाएँ, फोटो अपलोड करें, कीमत लगाएँ, लाइव! वीडियो: {video_link}","Pehla product add karo: Products → Add New. Photos, price, live! Video: {video_link}",প্রথম প্রোডাক্ট যোগ করুন: Products → Add New।,setup|product|vendor,false,173,2024-08-20T12:00:00Z,2024-08-24T12:00:00Z
resp-140,Payment Setup Help,Account & Technical,Store Setup,"Hi {vendor_name}, to accept online payments, link your bank account in Settings → Payment. We support UPI, cards, wallets, and COD. Activation takes 24 hours.","नमस्ते {vendor_name}, ऑनलाइन पेमेंट के लिए Settings → Payment में बैंक अकाउंट जोड़ें। UPI, कार्ड, वॉलेट, COD सपोर्ट। 24 घंटे में एक्टिव।","Online payment ke liye Settings → Payment mein bank add karo. UPI, cards, COD. 24 ghante mein active.",অনলাইন পেমেন্টের জন্য Settings → Payment-এ ব্যাংক যোগ করুন।,setup|payment|vendor,false,138,2024-08-10T12:00:00Z,2024-08-12T12:00:00Z
resp-141,Plugin Recommendation,Account & Technical,Plugin Help,"Hi {vendor_name}, based on your store type, I'd recommend these plugins:
→ {plugin_1}: {plugin_1_benefit}
→ {plugin_2}: {plugin_2_benefit}
Install from Settings → Plugins.","नमस्ते {vendor_name}, स्टोर के अनुसार प्लगइन:
→ {plugin_1}: {plugin_1_benefit}
→ {plugin_2}: {plugin_2_benefit}
Settings → Plugins से इंस्टॉल करें।","Plugin recommendations:
→ {plugin_1}: {plugin_1_benefit}
→ {plugin_2}: {plugin_2_benefit}
Settings → Plugins se install karo.","প্লাগইন সুপারিশ:
→ {plugin_1}: {plugin_1_benefit}",plugin|recommendation|help,false,71,2024-07-18T12:00:00Z,2024-07-19T12:00:00Z
resp-142,Plugin Installation,Account & Technical,Plugin Help,"Hi {vendor_name}, to install {plugin_name} plugin, go to Settings → Plugins → {plugin_name} → Install. Setup takes 2 minutes. Need help? Watch: {video_link}","नमस्ते {vendor_name}, {plugin_name} प्लगइन के लिए Settings → Plugins → {plugin_name} → Install। 2 मिनट में। वीडियो: {video_link}",{plugin_name} install: Settings → Plugins → {plugin_name} → Install. 2 min. Video: {video_link},{plugin_name} প্লাগইন ইনস্টল: Settings → Plugins।,plugin|install|help,false,188,2024-08-04T12:00:00Z,2024-08-06T12:00:00Z
resp-143,Plugin Conflict,Account & Technical,Plugin Help,"Hi {vendor_name}, I see a conflict between {plugin_a} and {plugin_b}. Try disabling {plugin_b} temporarily and check if the issue resolves. If not, share screenshots.","नमस्ते {vendor_name}, {plugin_a} और {plugin_b} में टकराव। {plugin_b} अस्थायी रूप से बंद कर जाँचें। नहीं तो स्क्रीनशॉट भेजें।",{plugin_a} aur {plugin_b} mein conflict. {plugin_b} disable karke check karo.,{plugin_a} ও {plugin_b}-তে কনফ্লিক্ট। {plugin_b} ডিসেবল করুন।,plugin|conflict|help,false,72,2024-08-31T12:00:00Z,2024-09-03T12:00:00Z
resp-144,Domain Connect Help,Account & Technical,Domain & DNS,"Hi {vendor_name}, to connect your custom domain {domain_name} to {store_name}, please add these DNS records:
→ A record: {a_record}
→ CNAME: {cname_record}
DNS propagation: 24-48 hours.","नमस्ते {vendor_name}, {domain_name} को {store_name} से जोड़ने के लिए DNS रिकॉर्ड:
→ A record: {a_record}
→ CNAME: {cname_record}
DNS: 24-48 घंटे।","{domain_name} connect karne ke liye DNS:
→ A record: {a_record}
→ CNAME: {cname_record}
24-48 ghante.",{domain_name} কনেক্ট করতে DNS রেকর্ড যোগ করুন।,domain|dns|connect,false,176,2024-09-07T12:00:00Z,2024-09-12T12:00:00Z
resp-145,Domain SSL Active,Account & Technical,Domain & DNS,"Hi {vendor_name}, SSL certificate is now active for your domain {domain_name}. Your store is accessible at https://{domain_name}. Padlock icon confirms security.","नमस्ते {vendor_name}, डोमेन {domain_name} के लिए SSL एक्टिव। स्टोर https://{domain_name} पर। पैडलॉक सुरक्षा की पुष्टि करता है।",SSL active for {domain_name}. Store at https://{domain_name}.,{domain_name}-এর জন্য SSL অ্যাকটিভ।,domain|ssl|active,false,122,2024-08-27T12:00:00Z,2024-08-29T12:00:00Z
resp-146,Domain Propagation,Account & Technical,Domain & DNS,"Hi {vendor_name}, your domain {domain_name} is propagating. This usually takes 24-48 hours. We'll notify you when it's fully live.","नमस्ते {vendor_name}, डोमेन {domain_name} प्रोपेगेट हो रहा। 24-48 घंटे लगते हैं। पूरी तरह लाइव होने पर सूचित करेंगे।",Domain {domain_name} propagate ho raha. 24-48 ghante. Live hone pe notify karenge.,ডোমেইন প্রপাগেট হচ্ছে। ২৪-৪৮ ঘণ্টা।,domain|propagation|dns,false,197,2024-07-18T12:00:00Z,2024-07-18T12:00:00Z
resp-147,Abandoned Cart Reminder,Cart Recovery,Abandoned Cart,"Hi {customer_name}, we noticed you left some items in your cart at {store_name}. Your selection is saved — complete your order now: {cart_link}","नमस्ते {customer_name}, आपने {store_name} में कुछ आइटम कार्ट में छोड़े। सेलेक्शन सेव है — ऑर्डर पूरा करें: {cart_link}",Cart mein items chhode the. Save hai — order complete karo: {cart_link},কার্টে কিছু আইটেম রেখেছেন। অর্ডার সম্পূর্ণ করুন: {cart_link},abandoned|cart|reminder,true,284,2024-09-15T12:00:00Z,2024-09-15T12:00:00Z
resp-148,Abandoned Cart with Discount,Cart Recovery,Abandoned Cart,"Hi {customer_name}, your cart at {store_name} is waiting! Here's {discount}% off to help you complete the order. Code: {code} (valid {validity}). Cart: {cart_link}","नमस्ते {customer_name}, {store_name} का कार्ट इंतज़ार कर रहा! ऑर्डर पूरा करने के लिए {discount}% छूट। कोड: {code} ({validity} तक)। कार्ट: {cart_link}",Cart wait kar raha! {discount}% off. Code: {code} ({validity} tak). Cart: {cart_link},কার্টে {discount}% ছাড়। কোড: {code}।,abandoned|cart|discount,true,101,2024-08-10T12:00:00Z,2024-08-10T12:00:00Z
resp-149,Abandoned Cart Final Reminder,Cart Recovery,Abandoned Cart,"Hi {customer_name}, this is your last reminder — your cart at {store_name} expires in {hours} hours. Items may go out of stock. Complete now: {cart_link}","नमस्ते {customer_name}, यह आख़िरी रिमाइंडर है — {store_name} का कार्ट {hours} घंटों में एक्सपायर। स्टॉक ख़त्म हो सकता। अभी: {cart_link}",Last reminder — cart {hours} ghanto mein expire. Stock khatam ho sakta. Abhi: {cart_link},শেষ রিমাইন্ডার — কার্ট {hours} ঘণ্টায় মেয়াদ শেষ।,abandoned|cart|final,false,59,2024-08-12T12:00:00Z,2024-08-16T12:00:00Z
resp-150,Abandoned Cart - Stock Risk,Cart Recovery,Abandoned Cart,"Hi {customer_name}, heads up — {product_name} in your cart is low in stock ({stock_count} left). Complete your order soon before it's gone: {cart_link}","नमस्ते {customer_name}, कार्ट में {product_name} स्टॉक कम है ({stock_count} बचे)। जल्दी ऑर्डर पूरा करें: {cart_link}",Cart mein {product_name} low stock ({stock_count} left). Jaldi order complete karo: {cart_link},কার্টে {product_name} কম স্টক ({stock_count} বাকি)।,abandoned|cart|stock,false,38,2024-08-30T12:00:00Z,2024-09-01T12:00:00Z
resp-151,Wishlist Price Drop,Cart Recovery,Reminder Nudge,"Hi {customer_name}, good news! {product_name} in your wishlist just dropped by {discount}%. New price: ₹{new_price}. Grab it now: {product_link}","नमस्ते {customer_name}, विशलिस्ट में {product_name} {discount}% सस्ता हुआ! नया मूल्य: ₹{new_price}। अभी लें: {product_link}",Wishlist {product_name} {discount}% sasta! Naya price: ₹{new_price}. Abhi lo: {product_link},উইশলিস্টের {product_name} {discount}% কম!,wishlist|price-drop|reminder,true,85,2024-07-21T12:00:00Z,2024-07-22T12:00:00Z
resp-152,Wishlist Back in Stock,Cart Recovery,Reminder Nudge,"Hi {customer_name}, {product_name} in your wishlist is back in stock! Order before it sells out again: {product_link}","नमस्ते {customer_name}, विशलिस्ट में {product_name} वापस स्टॉक में! ख़त्म होने से पहले ऑर्डर करें: {product_link}",Wishlist {product_name} wapas stock mein! Order before gone: {product_link},উইশলিস্ট {product_name} ফিরে এসেছে!,wishlist|stock|reminder,false,77,2024-08-23T12:00:00Z,2024-08-24T12:00:00Z
resp-153,Wishlist Reminder,Cart Recovery,Reminder Nudge,"Hi {customer_name}, you have {count} items in your wishlist. Want to revisit and see if any are on offer? View wishlist: {wishlist_link}","नमस्ते {customer_name}, विशलिस्ट में {count} आइटम। ऑफर देखें? विशलिस्ट: {wishlist_link}",Wishlist mein {count} items hain. Offer dekho? {wishlist_link},উইশলিস্টে {count} আইটেম।,wishlist|reminder|view,false,218,2024-08-18T12:00:00Z,2024-08-22T12:00:00Z
resp-154,Cart Free Shipping Incentive,Cart Recovery,Incentive Offer,"Hi {customer_name}, complete your cart now and get free shipping on your order! Just add code FREESHIP at checkout. Cart: {cart_link}","नमस्ते {customer_name}, कार्ट अभी पूरा करें, फ्री शिपिंग! कोड FREESHIP लगाएँ। कार्ट: {cart_link}","Cart abhi complete karo, free shipping! Code FREESHIP. Cart: {cart_link}","কার্ট সম্পূর্ণ করুন, ফ্রি শিপিং! FREESHIP কোড।",cart|incentive|shipping,false,82,2024-08-01T12:00:00Z,2024-08-05T12:00:00Z
resp-155,Cart Scratch Card Reward,Cart Recovery,Incentive Offer,"Hi {customer_name}, complete your order now and unlock a surprise scratch card — win up to ₹{max_reward} in wallet rewards! Cart: {cart_link}","नमस्ते {customer_name}, ऑर्डर पूरा करें और स्क्रैच कार्ड खोलें — ₹{max_reward} तक वॉलेट रिवॉर्ड! कार्ट: {cart_link}",Order complete karo aur scratch card kholo — ₹{max_reward} tak reward! Cart: {cart_link},অর্ডার সম্পূর্ণ করে স্ক্র্যাচ কার্ড খুলুন — ₹{max_reward} পর্যন্ত!,cart|scratch-card|reward,true,320,2024-07-26T12:00:00Z,2024-07-26T12:00:00Z
resp-156,Wishlist to Cart Conversion,Cart Recovery,Wishlist Reminder,"Hi {customer_name}, your wishlist has been waiting! Move items to cart with one tap and checkout in seconds: {wishlist_link}","नमस्ते {customer_name}, विशलिस्ट इंतज़ार कर रही! एक टैप में कार्ट में ले जाएँ: {wishlist_link}",Wishlist intezaar kar rahi! One tap mein cart mein le jao: {wishlist_link},উইশলিস্ট অপেক্ষা করছে! এক ট্যাপে কার্টে।,wishlist|cart|conversion,false,214,2024-08-04T12:00:00Z,2024-08-08T12:00:00Z
resp-157,Wishlist Expiring,Cart Recovery,Wishlist Reminder,"Hi {customer_name}, some items in your wishlist are running low in stock. Don't miss out — move them to cart before they're gone: {wishlist_link}","नमस्ते {customer_name}, विशलिस्ट के कुछ आइटम स्टॉक कम हैं। मत चूकें — कार्ट में ले जाएँ: {wishlist_link}",Wishlist ke kuch items low stock. Cart mein le jao: {wishlist_link},উইশলিস্টের কিছু আইটেম কম স্টক।,wishlist|expiring|reminder,false,243,2024-08-27T12:00:00Z,2024-09-01T12:00:00Z
resp-158,Review Request - Order Delivered,Reviews & Feedback,Review Request,"Hi {customer_name}, your order #{order_id} was delivered recently. Would you mind leaving a quick review? It takes 30 seconds and helps other shoppers: {review_link}","नमस्ते {customer_name}, ऑर्डर #{order_id} हाल ही में डिलीवर हुआ। 30 सेकंड का रिव्यू देंगे? दूसरों को मदद मिलेगी: {review_link}",Order #{order_id} deliver hua. 30 sec ka review do? {review_link},অর্ডার #{order_id} ডেলিভার। রিভিউ দিন: {review_link},review|request|delivered,true,118,2024-09-09T12:00:00Z,2024-09-11T12:00:00Z
resp-159,Review with Photo,Reviews & Feedback,Review Request,"Hi {customer_name}, loved your recent purchase from {store_name}? Share a photo with your review and get {reward} in your wallet! Review: {review_link}","नमस्ते {customer_name}, {store_name} से खरीद पसंद आई? फोटो के साथ रिव्यू शेयर करें, वॉलेट में {reward}! रिव्यू: {review_link}","Photo ke saath review share karo, wallet mein {reward}! {review_link}","ছবি সহ রিভিউ শেয়ার করুন, ওয়ালেটে {reward}!",review|photo|reward,false,232,2024-09-08T12:00:00Z,2024-09-08T12:00:00Z
resp-160,Review - Incentive Offer,Reviews & Feedback,Review Request,"Hi {customer_name}, share your experience with {product_name} and get {discount}% off your next order! Review here: {review_link}","नमस्ते {customer_name}, {product_name} का अनुभव शेयर करें, अगले ऑर्डर पर {discount}% छूट! रिव्यू: {review_link}","Experience share karo, next order pe {discount}% off! {review_link}","অভিজ্ঞতা শেয়ার করুন, {discount}% ছাড়!",review|incentive|offer,false,146,2024-07-30T12:00:00Z,2024-07-31T12:00:00Z
resp-161,Reply to Positive Review,Reviews & Feedback,Reply to Review,"Hi {customer_name}, thank you for the wonderful 5-star review! We're thrilled you loved {product_name}. Tag us on Instagram @{social_handle} — we'd love to feature you!","नमस्ते {customer_name}, बढ़िया 5-स्टार रिव्यू के लिए धन्यवाद! {product_name} पसंद आने की खुशी। Instagram @{social_handle} पर टैग करें!",5-star review ke liye dhanyawad! {product_name} pasand aane ki khushi. Instagram @{social_handle} tag karo!,৫-স্টার রিভিউয়ের জন্য ধন্যবাদ!,review|reply|positive,false,77,2024-08-29T12:00:00Z,2024-09-02T12:00:00Z
resp-162,Reply to Negative Review,Reviews & Feedback,Reply to Review,"Hi {customer_name}, I'm sorry your experience fell short. We take your feedback seriously. Please share more details at {support_email} or DM us — I'd like to make this right.","नमस्ते {customer_name}, अनुभव खराब रहा, क्षमा। आपकी फीडबैक गंभीरता से लेते हैं। विवरण {support_email} पर या DM में भेजें — ठीक करना चाहूँगा।",Sorry experience kharab raha. Details {support_email} ya DM mein bhejo.,"অভিজ্ঞতা খারাপ, ক্ষমা। বিস্তারিত {support_email}-এ পাঠান।",review|reply|negative,true,225,2024-09-02T12:00:00Z,2024-09-03T12:00:00Z
resp-163,Reply to Neutral Review,Reviews & Feedback,Reply to Review,"Hi {customer_name}, thanks for taking time to review {product_name}. We're glad it mostly worked for you. Is there anything we can do to make it a 5-star experience next time?","नमस्ते {customer_name}, {product_name} रिव्यू के लिए धन्यवाद। ज़्यादातर ठीक रहा। 5-स्टार अनुभव के लिए कुछ कर सकें?",Review ke liye dhanyawad. 5-star experience ke liye kuch kar saken?,রিভিউয়ের জন্য ধন্যবাদ। ৫-স্টার অভিজ্ঞতার জন্য?,review|reply|neutral,false,167,2024-08-03T12:00:00Z,2024-08-05T12:00:00Z
resp-164,Product Feedback Request,Reviews & Feedback,Feedback Collection,"Hi {customer_name}, we'd love your input on {product_name}! What did you love? What could be better? Your feedback shapes future versions: {feedback_link}","नमस्ते {customer_name}, {product_name} पर आपकी राय चाहिए! क्या पसंद आया? क्या बेहतर हो? आपकी फीडबैक भविष्य संस्करण तय करती: {feedback_link}",{product_name} pe aapki ray chahiye! Feedback link: {feedback_link},{product_name}-এ আপনার মতামত চাই! {feedback_link},feedback|product|request,false,130,2024-08-14T12:00:00Z,2024-08-16T12:00:00Z
resp-165,Feature Suggestion,Reviews & Feedback,Feedback Collection,"Hi {customer_name}, thanks for the feature suggestion! We've logged it for our product team. We can't promise timelines, but every request is reviewed weekly.","नमस्ते {customer_name}, फ़ीचर सुझाव के लिए धन्यवाद! प्रोडक्ट टीम के लिए लॉग कर दिया। समय देना नहीं दे सकते, लेकिन हर सुझाव हफ़्ते में जाँचा जाता।",Feature suggestion ke liye dhanyawad! Product team ne log kiya. Weekly review hota hai.,ফিচার সাজেশনের জন্য ধন্যবাদ!,feedback|feature|suggestion,false,237,2024-07-20T12:00:00Z,2024-07-20T12:00:00Z
resp-166,Return Initiated,Returns & Refunds,Return Initiation,"Hi {customer_name}, your return for order #{order_id} has been initiated. Pickup is scheduled for {pickup_date}. Refund will be processed within {refund_days} of receiving the item.","नमस्ते {customer_name}, ऑर्डर #{order_id} का रिटर्न शुरू। पिकअप {pickup_date} को। आइटम मिलने के {refund_days} दिनों में रिफंड।",Return start. Pickup {pickup_date} ko. Item milne ke {refund_days} mein refund.,রিটার্ন শুরু। পিকআপ {pickup_date}।,return|initiated|pickup,true,266,2024-09-10T12:00:00Z,2024-09-12T12:00:00Z
resp-167,Return Pickup Scheduled,Returns & Refunds,Return Initiation,"Hi {customer_name}, return pickup for order #{order_id} is confirmed for {pickup_date} between {pickup_window}. Please keep the item packed with original tags.","नमस्ते {customer_name}, ऑर्डर #{order_id} का रिटर्न पिकअप {pickup_date} को {pickup_window} के बीच। आइटम मूल टैग के साथ पैक रखें।",Return pickup {pickup_date} ko {pickup_window} ke beech. Original tags ke saath pack rakho.,"রিটার্ন পিকআপ {pickup_date}, {pickup_window}।",return|pickup|scheduled,false,5,2024-09-13T12:00:00Z,2024-09-15T12:00:00Z
resp-168,Return Guidelines,Returns & Refunds,Return Initiation,"Hi {customer_name}, to process your return smoothly:
• Item must be unused with original tags
• Pack in original packaging if possible
• Keep invoice handy
• Handover to pickup agent","नमस्ते {customer_name}, सुचारू रिटर्न के लिए:
• आइटम अप्रयुक्त, मूल टैग
• मूल पैकेजिंग में पैक
• इनवॉइस पास रखें
• एजेंट को सौंपें","Smooth return ke liye:
• Unused, original tags
• Original packaging
• Invoice ready
• Agent ko handover","রিটার্ন নিয়ম:
• অব্যবহৃত, অরিজিনাল ট্যাগ",return|guidelines|info,false,38,2024-07-28T12:00:00Z,2024-08-02T12:00:00Z
resp-169,Return Picked Up,Returns & Refunds,Return Status,"Hi {customer_name}, your return for order #{order_id} has been picked up successfully. It's on the way to our warehouse — we'll inspect and process your refund within {refund_days} of receipt.","नमस्ते {customer_name}, ऑर्डर #{order_id} का रिटर्न पिकअप हो गया। वेयरहाउस के रास्ते — जाँच के बाद {refund_days} दिनों में रिफंड।",Return pickup ho gaya. Warehouse on the way — inspect ke {refund_days} din mein refund.,রিটার্ন পিকআপ হয়েছে। {refund_days} দিনে রিফান্ড।,return|picked-up|status,false,46,2024-08-30T12:00:00Z,2024-09-04T12:00:00Z
resp-170,Return Approved,Returns & Refunds,Return Status,"Hi {customer_name}, your return for order #{order_id} has been approved after inspection. Refund of ₹{amount} will be processed within {refund_days} business days.","नमस्ते {customer_name}, जाँच के बाद ऑर्डर #{order_id} का रिटर्न मंज़ूर। ₹{amount} रिफंड {refund_days} दिनों में।",Return approved. ₹{amount} refund {refund_days} din mein.,রিটার্ন অনুমোদিত। ₹{amount} রিফান্ড {refund_days} দিনে।,return|approved|status,false,146,2024-08-18T12:00:00Z,2024-08-23T12:00:00Z
resp-171,Return Rejected,Returns & Refunds,Return Status,"Hi {customer_name}, unfortunately your return for order #{order_id} couldn't be approved because {rejection_reason}. Please check our return policy or contact us with questions.","नमस्ते {customer_name}, ऑर्डर #{order_id} का रिटर्न मंज़ूर नहीं, कारण: {rejection_reason}। रिटर्न पॉलिसी देखें या संपर्क करें।","Return reject, reason: {rejection_reason}. Policy dekho ya contact karo.","রিটার্ন প্রত্যাখ্যাত, কারণ: {rejection_reason}।",return|rejected|status,false,148,2024-08-19T12:00:00Z,2024-08-19T12:00:00Z
resp-172,Damaged Product Report,Returns & Refunds,Damaged Product,"Hi {customer_name}, sorry to hear your order #{order_id} arrived damaged. Please share photos of the damage and packaging at {damage_link}. We'll arrange a replacement or refund ASAP.","नमस्ते {customer_name}, ऑर्डर #{order_id} क्षतिग्रस्त पहुँचा, क्षमा। क्षति और पैकेजिंग के फोटो {damage_link} पर भेजें। जल्दी रिप्लेसमेंट या रिफंड।",Order #{order_id} damaged. Photos bhejo {damage_link} pe. Replacement ya refund ASAP.,অর্ডার #{order_id} ক্ষতিগ্রস্ত। ছবি পাঠান {damage_link}।,damage|report|return,true,88,2024-09-08T12:00:00Z,2024-09-13T12:00:00Z
resp-173,Damaged Product Replacement,Returns & Refunds,Damaged Product,"Hi {customer_name}, we're shipping a replacement for the damaged item in order #{order_id}. Tracking will be shared soon. No need to return the damaged piece — please dispose of it.","नमस्ते {customer_name}, ऑर्डर #{order_id} के क्षतिग्रस्त आइटम का रिप्लेसमेंट भेज रहे। ट्रैकिंग जल्दी। क्षतिग्रस्त आइटम वापस न दें, डिस्पोज़ करें।",Replacement bhej rahe. Tracking soon. Damaged item wapas na dein.,ক্ষতিগ্রস্ত আইটেমের রিপ্লেসমেন্ট পাঠাচ্ছি।,damage|replacement|return,false,43,2024-07-20T12:00:00Z,2024-07-24T12:00:00Z
resp-174,Damaged Product Refund,Returns & Refunds,Damaged Product,"Hi {customer_name}, we've processed a full refund of ₹{amount} for the damaged item in order #{order_id}. It will reflect in your source account within {refund_days} business days.","नमस्ते {customer_name}, ऑर्डर #{order_id} के क्षतिग्रस्त आइटम का पूरा ₹{amount} रिफंड किया। {refund_days} दिनों में खाते में।",Full ₹{amount} refund for damaged item. {refund_days} din mein account.,ক্ষতিগ্রস্ত আইটেমের ₹{amount} রিফান্ড।,damage|refund|return,false,218,2024-09-13T12:00:00Z,2024-09-15T12:00:00Z
resp-175,Wrong Item Received,Returns & Refunds,Wrong Item Received,"Hi {customer_name}, I'm sorry you received the wrong item in order #{order_id}. Please share a photo of what you received at {support_link}. We'll arrange the correct item ASAP.","नमस्ते {customer_name}, ऑर्डर #{order_id} में ग़लत आइटम मिला, क्षमा। जो मिला उसका फोटो {support_link} पर भेजें। सही आइटम जल्दी भेजेंगे।","Wrong item mila, sorry. Photo bhejo {support_link} pe. Sahi item jaldi bhejenge.","ভুল আইটেম এসেছে, ক্ষমা। ছবি পাঠান {support_link}।",wrong-item|report|return,true,332,2024-08-09T12:00:00Z,2024-08-10T12:00:00Z
resp-176,Wrong Item Replacement,Returns & Refunds,Wrong Item Received,"Hi {customer_name}, the correct item for order #{order_id} is on its way. Tracking: {tracking_link}. Please keep the wrong item ready for pickup — our agent will collect it during delivery.","नमस्ते {customer_name}, ऑर्डर #{order_id} का सही आइटम रास्ते में। ट्रैकिंग: {tracking_link}। ग़लत आइटम पिकअप के लिए तैयार रखें।",Sahi item on the way. Tracking: {tracking_link}. Wrong item pickup ke liye ready rakho.,সঠিক আইটেম পাঠাচ্ছি। ভুল আইटেম পিকআপে দিন।,wrong-item|replacement|return,false,37,2024-08-19T12:00:00Z,2024-08-19T12:00:00Z
resp-177,Wrong Item Return Pickup,Returns & Refunds,Wrong Item Received,"Hi {customer_name}, pickup for the wrong item from order #{order_id} is scheduled for {pickup_date} between {pickup_window}. Please keep it packed and ready.","नमस्ते {customer_name}, ऑर्डर #{order_id} के ग़लत आइटम का पिकअप {pickup_date} को {pickup_window}। पैक और तैयार रखें।",Wrong item pickup {pickup_date} ko {pickup_window}. Pack aur ready rakho.,"ভুল আইটেম পিকআপ {pickup_date}, {pickup_window}।",wrong-item|pickup|return,false,98,2024-08-27T12:00:00Z,2024-08-27T12:00:00Z
resp-178,WhatsApp Welcome,WhatsApp & Chat,WhatsApp Welcome,"Hi {customer_name}! 👋 Thanks for reaching out to {store_name} on WhatsApp. I'm here to help with orders, products, returns, and anything else. How can I assist today?","नमस्ते {customer_name}! 👋 {store_name} WhatsApp पर संपर्क के लिए धन्यवाद। ऑर्डर, प्रोडक्ट, रिटर्न में मदद करूँगा। बताइए?",Hi {customer_name}! 👋 {store_name} WhatsApp pe help karunga. Batao?,নমস্কার {customer_name}! 👋 {store_name} WhatsApp-এ সাহায্য করব।,whatsapp|welcome|chat,true,233,2024-07-20T12:00:00Z,2024-07-21T12:00:00Z
